venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor,eventbrite
"Netherlands eScience Center (in person, Amsterdam)","Science Park 402, 1098 XH Amsterdam",NA,52.3566292,4.9568662,"September 26 - 27, 2022","9:30 - 16:30 CEST",2022-09-25T22:00:00Z,2022-09-26T22:00:00Z,"Dafne van Kuppevelt, Sven van der Burg","Pranav Chandramouli, Laura Ootes, Suvayu Ali",ds,ds-dl-intro,Introduction to Deep Learning,2022-09-26-ds-dl-intro,NA,NA
